Galapagos Species Record
------------------------
Created on: Tuesday, 08 June 2021  (19:31:33)


Generation 1
{
  Bio-Diversity: 0.989
  Genome[201], Fitness=76.43, Genes [46% · 6% · 58% · 97%]
  Genome[202], Fitness=76.57, Genes [5% · 53% · 94% · 38%]
  Genome[203], Fitness=76.59, Genes [25% · 95% · 54% · 48%]
  Genome[204], Fitness=76.77, Genes [67% · 45% · 92% · 31%]
  Genome[205], Fitness=76.83, Genes [37% · 5% · 94% · 63%]
  Genome[206], Fitness=76.83, Genes [71% · 47% · 71% · 53%]
  Genome[207], Fitness=76.93, Genes [36% · 74% · 54% · 63%]
  Genome[208], Fitness=77.04, Genes [26% · 6% · 79% · 83%]
  Genome[209], Fitness=77.05, Genes [24% · 89% · 78% · 28%]
  Genome[210], Fitness=77.19, Genes [57% · 16% · 98% · 49%]
  Genome[211], Fitness=77.20, Genes [91% · 38% · 52% · 77%]
  Genome[212], Fitness=77.24, Genes [42% · 40% · 63% · 77%]
  Genome[213], Fitness=77.24, Genes [72% · 53% · 41% · 83%]
  Genome[214], Fitness=77.29, Genes [42% · 73% · 27% · 92%]
  Genome[215], Fitness=77.29, Genes [13% · 7% · 96% · 68%]
  Genome[216], Fitness=77.35, Genes [8% · 99% · 96% · 6%]
  Genome[217], Fitness=77.35, Genes [42% · 75% · 48% · 69%]
  Genome[218], Fitness=77.36, Genes [6% · 2% · 95% · 75%]
  Genome[219], Fitness=77.53, Genes [46% · 2% · 69% · 95%]
  Genome[220], Fitness=77.70, Genes [92% · 59% · 44% · 74%]
  Genome[221], Fitness=77.72, Genes [67% · 93% · 33% · 68%]
  Genome[222], Fitness=77.77, Genes [80% · 86% · 92% · 3%]
  Genome[223], Fitness=77.84, Genes [44% · 26% · 81% · 69%]
  Genome[224], Fitness=78.06, Genes [9% · 25% · 73% · 89%]
  Genome[225], Fitness=78.13, Genes [86% · 1% · 77% · 80%]
  Genome[226], Fitness=78.16, Genes [2% · 66% · 53% · 86%]
  Genome[227], Fitness=78.28, Genes [97% · 96% · 68% · 24%]
  Genome[228], Fitness=78.44, Genes [85% · 44% · 58% · 76%]
  Genome[229], Fitness=78.45, Genes [79% · 78% · 40% · 73%]
  Genome[230], Fitness=78.56, Genes [99% · 94% · 81% · 13%]
  Genome[231], Fitness=78.58, Genes [54% · 97% · 81% · 23%]
  Genome[232], Fitness=78.63, Genes [21% · 65% · 59% · 79%]
  Genome[233], Fitness=78.66, Genes [53% · 82% · 91% · 23%]
  Genome[234], Fitness=78.80, Genes [6% · 58% · 72% · 75%]
  Genome[235], Fitness=78.84, Genes [74% · 91% · 65% · 41%]
  Genome[236], Fitness=79.08, Genes [99% · 78% · 83% · 25%]
  Genome[237], Fitness=79.17, Genes [67% · 39% · 78% · 67%]
  Genome[238], Fitness=79.21, Genes [86% · 98% · 61% · 40%]
  Genome[239], Fitness=79.24, Genes [23% · 92% · 59% · 64%]
  Genome[240], Fitness=79.26, Genes [78% · 89% · 19% · 92%]
  Genome[241], Fitness=79.48, Genes [20% · 38% · 73% · 88%]
  Genome[242], Fitness=79.54, Genes [26% · 93% · 72% · 51%]
  Genome[243], Fitness=79.61, Genes [28% · 19% · 85% · 85%]
  Genome[244], Fitness=79.68, Genes [11% · 58% · 60% · 93%]
  Genome[245], Fitness=79.77, Genes [34% · 83% · 33% · 99%]
  Genome[246], Fitness=79.83, Genes [16% · 1% · 91% · 95%]
  Genome[247], Fitness=80.16, Genes [14% · 51% · 62% · 98%]
  Genome[248], Fitness=80.27, Genes [26% · 80% · 85% · 48%]
  Genome[249], Fitness=80.33, Genes [71% · 81% · 87% · 34%]
  Genome[250], Fitness=80.37, Genes [27% · 31% · 99% · 67%]
  Genome[251], Fitness=80.44, Genes [69% · 39% · 96% · 55%]
  Genome[252], Fitness=80.45, Genes [86% · 78% · 86% · 34%]
  Genome[253], Fitness=80.50, Genes [49% · 56% · 84% · 63%]
  Genome[254], Fitness=80.59, Genes [57% · 92% · 95% · 24%]
  Genome[255], Fitness=80.71, Genes [56% · 58% · 57% · 93%]
  Genome[256], Fitness=80.83, Genes [9% · 68% · 81% · 69%]
  Genome[257], Fitness=80.89, Genes [48% · 63% · 69% · 78%]
  Genome[258], Fitness=81.09, Genes [43% · 87% · 96% · 33%]
  Genome[259], Fitness=81.14, Genes [22% · 84% · 84% · 54%]
  Genome[260], Fitness=81.66, Genes [73% · 79% · 65% · 69%]
  Genome[261], Fitness=81.71, Genes [56% · 95% · 87% · 39%]
  Genome[262], Fitness=81.78, Genes [28% · 97% · 94% · 37%]
  Genome[263], Fitness=81.80, Genes [80% · 88% · 34% · 96%]
  Genome[264], Fitness=81.91, Genes [31% · 79% · 68% · 79%]
  Genome[265], Fitness=82.01, Genes [69% · 78% · 92% · 43%]
  Genome[266], Fitness=82.03, Genes [48% · 53% · 73% · 89%]
  Genome[267], Fitness=82.16, Genes [43% · 75% · 58% · 93%]
  Genome[268], Fitness=82.17, Genes [57% · 97% · 96% · 31%]
  Genome[269], Fitness=82.32, Genes [58% · 40% · 85% · 83%]
  Genome[270], Fitness=82.32, Genes [83% · 87% · 47% · 85%]
  Genome[271], Fitness=82.38, Genes [63% · 56% · 82% · 75%]
  Genome[272], Fitness=82.62, Genes [95% · 65% · 56% · 92%]
  Genome[273], Fitness=82.76, Genes [58% · 32% · 93% · 83%]
  Genome[274], Fitness=82.93, Genes [69% · 36% · 78% · 95%]
  Genome[275], Fitness=82.99, Genes [92% · 92% · 39% · 95%]
  Genome[276], Fitness=83.01, Genes [78% · 33% · 77% · 96%]
  Genome[277], Fitness=83.16, Genes [94% · 93% · 82% · 46%]
  Genome[278], Fitness=83.35, Genes [61% · 31% · 82% · 99%]
  Genome[279], Fitness=83.35, Genes [81% · 87% · 60% · 79%]
  Genome[280], Fitness=83.39, Genes [38% · 41% · 89% · 89%]
  Genome[281], Fitness=83.42, Genes [0% · 80% · 79% · 83%]
  Genome[282], Fitness=83.72, Genes [59% · 61% · 73% · 93%]
  Genome[283], Fitness=83.90, Genes [16% · 93% · 89% · 62%]
  Genome[284], Fitness=84.01, Genes [59% · 63% · 95% · 67%]
  Genome[285], Fitness=84.32, Genes [66% · 64% · 76% · 88%]
  Genome[286], Fitness=84.88, Genes [26% · 84% · 86% · 76%]
  Genome[287], Fitness=85.32, Genes [96% · 82% · 94% · 55%]
  Genome[288], Fitness=85.81, Genes [95% · 72% · 79% · 83%]
  Genome[289], Fitness=85.96, Genes [67% · 92% · 91% · 63%]
  Genome[290], Fitness=86.00, Genes [68% · 93% · 80% · 75%]
  Genome[291], Fitness=86.31, Genes [29% · 73% · 94% · 84%]
  Genome[292], Fitness=86.43, Genes [44% · 88% · 78% · 89%]
  Genome[293], Fitness=86.78, Genes [3% · 79% · 88% · 95%]
  Genome[294], Fitness=86.92, Genes [20% · 98% · 79% · 91%]
  Genome[295], Fitness=88.02, Genes [99% · 86% · 88% · 77%]
  Genome[296], Fitness=88.74, Genes [71% · 61% · 99% · 93%]
  Genome[297], Fitness=89.07, Genes [40% · 86% · 93% · 93%]
